zipcode,prctForeign,%Uninsured,%vehicle,%foodStamp,%poverty,urban/rural
17981,0.8496490579977836,5.615072035463613,2.1838034576888083,38.38197266346509,17.6,1
17981,0.8496490579977836,5.615072035463613,2.1838034576888083,38.38197266346509,17.6,0
17982,0.0,7.43801652892562,0.0,38.01652892561984,10.3,1
17982,0.0,7.43801652892562,0.0,38.01652892561984,10.3,0
17983,0.1386001386001386,6.4449064449064455,0.0,43.58974358974359,9.8,0
17985,0.9314140558848433,10.753598645215918,0.48939641109298526,42.84504657070279,10.2,0
18011,1.2982393739996443,5.495287213231371,1.9174520636984078,37.150987017606255,5.9,1
18011,1.2982393739996443,5.495287213231371,1.9174520636984078,37.150987017606255,5.9,0
18013,1.19168071950534,7.712197863968521,0.7723871590634807,36.47554806070826,6.9,1
18013,1.19168071950534,7.712197863968521,0.7723871590634807,36.47554806070826,6.9,1
18013,1.19168071950534,7.712197863968521,0.7723871590634807,36.47554806070826,6.9,0
18014,0.404609024540417,6.289031577095611,1.00798782807151,38.22675697070982,8.9,1
18014,0.404609024540417,6.289031577095611,1.00798782807151,38.22675697070982,8.9,0
18015,6.5808082327806705,9.51764812084374,5.21726386751667,33.26211897812416,22.2,1
18015,6.5808082327806705,9.51764812084374,5.21726386751667,33.26211897812416,22.2,0
18016,,,,,-666666666.0,1
18017,2.470724150606522,6.795147823347161,1.7514502454261491,39.4239353043113,9.0,1
18017,2.470724150606522,6.795147823347161,1.7514502454261491,39.4239353043113,9.0,0
18018,2.4089618373014634,9.623365681655068,3.4517574304284726,42.253565076294194,11.4,1
18020,1.7305669758103068,4.063485992924754,0.8723686705860042,35.830385314083564,3.3,1
18020,1.7305669758103068,4.063485992924754,0.8723686705860042,35.830385314083564,3.3,0
18030,0.0,10.128205128205128,0.0,41.92307692307693,6.5,1
18030,0.0,10.128205128205128,0.0,41.92307692307693,6.5,0
18031,4.477450130095403,5.5182133564614055,0.8275862068965517,39.36470078057242,4.1,1
18031,4.477450130095403,5.5182133564614055,0.8275862068965517,39.36470078057242,4.1,0
18032,0.983957219251337,8.331550802139038,1.5301724137931034,39.98930481283423,15.2,1
18034,1.22557138125207,4.228773324500387,0.9675858732462507,31.03676714143756,5.1,1
18034,1.22557138125207,4.228773324500387,0.9675858732462507,31.03676714143756,5.1,0
18035,0.0,0.0,0.0,57.27272727272727,0.0,1
18035,0.0,0.0,0.0,57.27272727272727,0.0,0
18036,0.9119962584768884,3.2816275625535893,1.7341040462427744,36.89297684932575,3.6,1
18036,0.9119962584768884,3.2816275625535893,1.7341040462427744,36.89297684932575,3.6,0
18037,0.6939982007454054,5.037912864670351,1.479864143619602,38.77393651201645,10.1,1
18037,0.6939982007454054,5.037912864670351,1.479864143619602,38.77393651201645,10.1,0
18038,0.0,3.3927347498286498,2.648578811369509,38.8279643591501,4.7,1
18038,0.0,3.3927347498286498,2.648578811369509,38.8279643591501,4.7,0
18040,2.3365048777550284,6.7686378417439474,0.2841962189546522,36.83006142358184,4.2,1
18040,2.3365048777550284,6.7686378417439474,0.2841962189546522,36.83006142358184,4.2,0
18041,0.4765535646206634,7.110179184140297,1.4940239043824701,39.57300800609988,3.6,1
18041,0.4765535646206634,7.110179184140297,1.4940239043824701,39.57300800609988,3.6,0
18042,6.115749661029044,11.458407669069198,6.117091100026253,36.60410571136326,14.5,1
18042,6.115749661029044,11.458407669069198,6.117091100026253,36.60410571136326,14.5,0
18045,3.3630408287629496,4.440889701401584,1.1443307276976389,38.65021328458258,3.6,1
18045,3.3630408287629496,4.440889701401584,1.1443307276976389,38.65021328458258,3.6,0
18046,0.0,0.0,0.0,31.914893617021278,0.0,1
18049,1.4132664691132892,4.786870298609528,2.316804696509068,42.34670617734215,6.5,1
18049,1.4132664691132892,4.786870298609528,2.316804696509068,42.34670617734215,6.5,0
18051,1.7034347947500699,3.043842502094387,1.1186770428015564,36.88913711253839,2.3,1
18051,1.7034347947500699,3.043842502094387,1.1186770428015564,36.88913711253839,2.3,0
18052,5.362038086187361,9.441134544391243,1.604711078395289,39.96856610256223,8.1,1
18052,5.362038086187361,9.441134544391243,1.604711078395289,39.96856610256223,8.1,0
18053,0.9358288770053476,6.016042780748663,0.0,37.4331550802139,1.6,1
18053,0.9358288770053476,6.016042780748663,0.0,37.4331550802139,1.6,0
18054,0.13383894713361588,7.27191612759313,1.5377657168701944,36.78340397055543,5.0,1
18054,0.13383894713361588,7.27191612759313,1.5377657168701944,36.78340397055543,5.0,0
18055,1.7527828542947335,7.202193055324805,2.066115702479339,40.01495264994185,6.0,1
18055,1.7527828542947335,7.202193055324805,2.066115702479339,40.01495264994185,6.0,0
18056,7.926829268292683,27.926829268292686,2.0689655172413794,40.243902439024396,6.5,1
18056,7.926829268292683,27.926829268292686,2.0689655172413794,40.243902439024396,6.5,0
18058,0.7583218436084301,13.393736458538507,0.0,37.6009454402206,14.8,1
18058,0.7583218436084301,13.393736458538507,0.0,37.6009454402206,14.8,0
18059,3.32409972299169,9.32594644506002,0.0,39.4275161588181,4.0,1
18059,3.32409972299169,9.32594644506002,0.0,39.4275161588181,4.0,0
18062,2.9272151898734178,4.936708860759493,0.844451950684006,39.24841772151898,3.6,1
18062,2.9272151898734178,4.936708860759493,0.844451950684006,39.24841772151898,3.6,0
18063,0.0,10.536779324055665,0.0,52.48508946322068,15.1,1
18063,0.0,10.536779324055665,0.0,52.48508946322068,15.1,0
18064,0.7153867436069721,3.600648195723489,1.5405946695424433,36.72977352673807,5.7,1
18064,0.7153867436069721,3.600648195723489,1.5405946695424433,36.72977352673807,5.7,0
18066,0.15212981744421905,4.310344827586207,1.341831600134183,36.40973630831643,3.0,0
18067,0.998697351280938,4.743812418584455,0.7565931690445309,40.05644811115936,7.2,1
18067,0.998697351280938,4.743812418584455,0.7565931690445309,40.05644811115936,7.2,0
18068,,,,,-666666666.0,1
18069,2.9011099899091826,3.039858728557013,1.6924910607866508,36.51614530776993,2.3,1
18069,2.9011099899091826,3.039858728557013,1.6924910607866508,36.51614530776993,2.3,0
18070,0.0,15.97542242703533,6.418918918918918,31.336405529953915,1.5,1
18070,0.0,15.97542242703533,6.418918918918918,31.336405529953915,1.5,0
18071,1.647875108412836,8.345379204008866,3.0193236714975846,39.29844849185699,9.4,1
18071,1.647875108412836,8.345379204008866,3.0193236714975846,39.29844849185699,9.4,0
18072,0.5877803557617943,7.672080433101315,3.555268261150614,37.61794276875484,9.2,1
18072,0.5877803557617943,7.672080433101315,3.555268261150614,37.61794276875484,9.2,0
18073,0.2801120448179272,3.610333022097728,0.5061155630535639,34.83763875920739,9.7,1
18073,0.2801120448179272,3.610333022097728,0.5061155630535639,34.83763875920739,9.7,0
18074,0.684814244136278,4.519774011299435,1.2139605462822458,38.62352336928608,3.9,1
18074,0.684814244136278,4.519774011299435,1.2139605462822458,38.62352336928608,3.9,1
18074,0.684814244136278,4.519774011299435,1.2139605462822458,38.62352336928608,3.9,0
18076,0.8555783709787816,5.749486652977413,1.6093635698610096,40.10951403148528,6.4,1
18076,0.8555783709787816,5.749486652977413,1.6093635698610096,40.10951403148528,6.4,0
18077,2.385008517887564,3.9182282793867125,0.0,39.948892674616694,6.3,0
18078,0.9004017176894306,2.72890982130489,0.5424954792043399,38.73112619476382,1.6,1
18078,0.9004017176894306,2.72890982130489,0.5424954792043399,38.73112619476382,1.6,0
18079,3.8539553752535496,0.0,0.0,33.2657200811359,13.1,1
18079,3.8539553752535496,0.0,0.0,33.2657200811359,13.1,0
18080,0.24299227631693135,7.498047383493882,1.5276779295470884,41.2479389047991,12.5,1
18080,0.24299227631693135,7.498047383493882,1.5276779295470884,41.2479389047991,12.5,0
18081,0.0,17.67955801104972,0.0,70.71823204419888,0.0,0
18083,0.0,5.543237250554324,0.9389671361502347,39.467849223946786,10.8,1
18083,0.0,5.543237250554324,0.9389671361502347,39.467849223946786,10.8,0
18085,1.4970059880239521,5.688622754491018,2.8455284552845526,36.62674650698603,4.1,1
18086,0.0,4.56140350877193,0.0,31.75438596491228,1.6,1
18086,0.0,4.56140350877193,0.0,31.75438596491228,1.6,0
18087,11.444921316165951,20.028612303290416,4.178272980501393,40.2002861230329,9.2,1
18088,0.8001969715622307,2.7945340391480977,0.5687203791469194,39.67745906684723,3.5,1
18088,0.8001969715622307,2.7945340391480977,0.5687203791469194,39.67745906684723,3.5,0
18091,3.405743740795287,6.498527245949927,2.844141069397042,44.16421207658321,8.1,1
18091,3.405743740795287,6.498527245949927,2.844141069397042,44.16421207658321,8.1,0
18092,1.896664486592544,3.0412034009156312,0.0,38.750817527795945,3.0,1
18092,1.896664486592544,3.0412034009156312,0.0,38.750817527795945,3.0,0
18101,18.083313267517457,23.404767637852157,31.181217901687454,36.47965326270166,42.2,1
18102,9.453298283085518,17.579889920315452,17.28977338088117,31.990881458966562,35.2,1
18103,4.3303997455200935,9.85685505248648,3.322227957392896,37.68423284911462,14.2,1
18103,4.3303997455200935,9.85685505248648,3.322227957392896,37.68423284911462,14.2,0
18104,4.718832472424605,5.878239686012677,2.134566201062365,36.97020278347958,8.5,1
18104,4.718832472424605,5.878239686012677,2.134566201062365,36.97020278347958,8.5,0
18105,0.0,0.0,,0.0,-666666666.0,1
18106,3.1466666666666665,7.173333333333333,0.0,41.06666666666667,2.5,1
18106,3.1466666666666665,7.173333333333333,0.0,41.06666666666667,2.5,0
18109,7.770021000056756,15.210851921221408,4.994237418363427,36.88631590896191,25.7,1
18109,7.770021000056756,15.210851921221408,4.994237418363427,36.88631590896191,25.7,0
18195,,,,,-666666666.0,1
18201,18.20062811749492,14.524293367818217,6.550991501416431,36.43450951413264,24.5,1
18201,18.20062811749492,14.524293367818217,6.550991501416431,36.43450951413264,24.5,0
18202,11.04832588344438,9.20131567850215,5.131208997188379,38.42455933204014,18.2,1
18202,11.04832588344438,9.20131567850215,5.131208997188379,38.42455933204014,18.2,0
18210,1.8793273986152326,10.657764589515331,2.449100029507229,36.275964391691396,10.1,1
18210,1.8793273986152326,10.657764589515331,2.449100029507229,36.275964391691396,10.1,0
18211,0.0,6.265664160401002,3.983516483516483,35.526315789473685,7.5,0
18212,0.0,0.0,0.0,40.69767441860465,3.5,0
18214,0.0,4.910485933503836,1.2485811577752552,38.51662404092072,7.4,0
18216,0.0,7.716701902748414,1.932367149758454,47.4630021141649,15.4,1
18216,0.0,7.716701902748414,1.932367149758454,47.4630021141649,15.4,0
18218,0.6605019815059445,10.435931307793924,4.675876726886291,45.53060325847645,23.6,1
18219,0.0,5.166051660516605,0.0,39.29889298892989,8.4,1
18220,0.0,5.797101449275362,3.3333333333333335,43.47826086956522,5.9,0
18221,2.0408163265306123,12.244897959183673,9.497206703910614,37.47680890538033,26.2,1
18221,2.0408163265306123,12.244897959183673,9.497206703910614,37.47680890538033,26.2,0
18222,1.7072640278381905,6.535450195737277,0.0,38.13614615050022,12.8,1
18222,1.7072640278381905,6.535450195737277,0.0,38.13614615050022,12.8,0
18223,0.0,18.354430379746837,0.0,53.79746835443038,18.4,1
18223,0.0,18.354430379746837,0.0,53.79746835443038,18.4,0
18224,0.6309716964124752,5.4804398774112135,1.8321261184490838,42.56354786371011,17.6,1
18224,0.6309716964124752,5.4804398774112135,1.8321261184490838,42.56354786371011,17.6,0
18225,0.0,0.0,0.0,58.4,0.0,1
18229,0.2562674094707521,9.214484679665738,0.19937339789233835,37.281337047353766,13.0,1
18229,0.2562674094707521,9.214484679665738,0.19937339789233835,37.281337047353766,13.0,0
18230,0.0,3.9603960396039604,6.122448979591836,40.5940594059406,39.6,1
18230,0.0,3.9603960396039604,6.122448979591836,40.5940594059406,39.6,0
18231,0.8791208791208791,6.373626373626373,1.4851485148514851,48.13186813186813,8.0,1
18231,0.8791208791208791,6.373626373626373,1.4851485148514851,48.13186813186813,8.0,0
18232,0.5477308294209703,10.850286906624934,4.530531845042679,43.45331246739698,24.9,1
18234,0.0,16.73728813559322,0.0,40.46610169491525,15.4,1
18235,0.5553498704183636,7.653250119003544,2.773706167549893,40.62516528269953,10.2,1
18235,0.5553498704183636,7.653250119003544,2.773706167549893,40.62516528269953,10.2,0
18237,2.8693528693528694,9.85958485958486,3.272450532724505,41.60561660561661,16.9,1
18237,2.8693528693528694,9.85958485958486,3.272450532724505,41.60561660561661,16.9,0
18239,0.0,24.890829694323145,7.142857142857142,56.76855895196506,4.4,1
18240,1.0515247108307046,4.968454258675079,0.0,42.24500525762355,16.5,1
18240,1.0515247108307046,4.968454258675079,0.0,42.24500525762355,16.5,0
18241,0.0,3.0215827338129495,0.0,42.73381294964029,11.7,0
18242,0.0,13.636363636363635,0.0,50.56818181818182,19.3,0
18244,0.0,1.6181229773462782,0.0,43.042071197411005,16.3,1
18244,0.0,1.6181229773462782,0.0,43.042071197411005,16.3,0
18245,0.0,1.0101010101010102,0.0,37.03703703703704,1.7,0
18246,10.240963855421686,12.650602409638553,0.0,46.98795180722892,2.4,0
18248,10.221465076660987,13.798977853492334,2.711864406779661,39.01192504258944,27.0,0
18249,0.5268703898840885,5.374077976817703,1.1827956989247312,40.463645943098,3.8,1
18249,0.5268703898840885,5.374077976817703,1.1827956989247312,40.463645943098,3.8,0
18250,0.0,3.997312730937185,4.472396925227113,38.76385623110514,11.0,1
18250,0.0,3.997312730937185,4.472396925227113,38.76385623110514,11.0,0
18251,0.0,34.54545454545455,0.0,67.27272727272727,0.0,1
18251,0.0,34.54545454545455,0.0,67.27272727272727,0.0,0
18252,1.0799335425512278,9.802473693926528,2.5943942552698633,41.57282628761307,14.5,1
18252,1.0799335425512278,9.802473693926528,2.5943942552698633,41.57282628761307,14.5,0
18254,0.0,3.5637149028077757,3.4759358288770055,44.70842332613391,7.3,1
18254,0.0,3.5637149028077757,3.4759358288770055,44.70842332613391,7.3,0
18255,1.006124234470691,5.271216097987751,0.5755395683453237,40.06999125109361,11.7,0
18256,0.0,6.052631578947368,2.380952380952381,43.94736842105263,11.3,0
18301,4.839445059597472,9.190386243730867,1.0465563678337821,31.557350354979484,16.0,1
18301,4.839445059597472,9.190386243730867,1.0465563678337821,31.557350354979484,16.0,0
18302,3.708484919610374,12.029104565191878,1.6145307769929365,35.0076282126511,8.7,1
18302,3.708484919610374,12.029104565191878,1.6145307769929365,35.0076282126511,8.7,1
18302,3.708484919610374,12.029104565191878,1.6145307769929365,35.0076282126511,8.7,0
18321,0.0,8.548387096774194,7.333333333333333,41.04838709677419,13.3,1
18321,0.0,8.548387096774194,7.333333333333333,41.04838709677419,13.3,0
18322,0.7390983000739099,5.284552845528456,1.3788098693759072,32.44641537324464,7.1,1
18322,0.7390983000739099,5.284552845528456,1.3788098693759072,32.44641537324464,7.1,0
18323,0.0,0.0,0.0,47.5177304964539,0.0,0
18324,3.089321692411014,9.189612715468995,1.386748844375963,35.72867696440564,19.9,1
18324,3.089321692411014,9.189612715468995,1.386748844375963,35.72867696440564,19.9,0
18325,0.6899195093905711,11.153698735147566,1.1655011655011656,34.22767343809889,7.7,0
18326,0.0,8.589355257464302,1.7387427552385197,36.80225010817828,9.5,1
18326,0.0,8.589355257464302,1.7387427552385197,36.80225010817828,9.5,0
18327,0.9009009009009009,12.612612612612612,0.0,52.02702702702703,14.6,1
18327,0.9009009009009009,12.612612612612612,0.0,52.02702702702703,14.6,0
18328,1.4779661016949153,7.2677966101694915,0.7109737248840804,35.742372881355934,11.6,1
18328,1.4779661016949153,7.2677966101694915,0.7109737248840804,35.742372881355934,11.6,0
18330,3.3191715347849176,7.129580456718003,0.6216445323537723,35.02389803505045,5.2,1
18330,3.3191715347849176,7.129580456718003,0.6216445323537723,35.02389803505045,5.2,0
18331,0.0,9.9510603588907,0.0,37.03099510603589,4.9,1
18331,0.0,9.9510603588907,0.0,37.03099510603589,4.9,0
18332,2.204136995591726,7.697524584604951,3.9508340649692713,35.53747032892506,15.9,1
18332,2.204136995591726,7.697524584604951,3.9508340649692713,35.53747032892506,15.9,0
18333,0.0,0.0,0.0,48.754448398576514,0.0,0
18334,3.431635388739947,6.666666666666667,0.0,29.93744414655943,8.3,1
18334,3.431635388739947,6.666666666666667,0.0,29.93744414655943,8.3,0
18335,12.529002320185615,19.37354988399072,0.0,36.89095127610209,3.4,1
18335,12.529002320185615,19.37354988399072,0.0,36.89095127610209,3.4,0
18336,1.3822568484543856,8.067353606433777,3.8363171355498724,40.2362402613722,10.7,1
18336,1.3822568484543856,8.067353606433777,3.8363171355498724,40.2362402613722,10.7,0
18337,4.46060267076837,9.424596238551352,6.00777985880997,35.44011745787597,5.3,1
18337,4.46060267076837,9.424596238551352,6.00777985880997,35.44011745787597,5.3,1
18337,4.46060267076837,9.424596238551352,6.00777985880997,35.44011745787597,5.3,0
18340,0.0,0.0,0.0,36.875,0.0,0
18342,0.0,17.913832199546487,7.222222222222221,40.58956916099773,42.6,0
18343,1.362984218077475,6.408417025346724,1.3213530655391121,37.54184600669536,5.8,0
18344,1.4000000000000001,7.685714285714286,4.701141705842848,36.199999999999996,15.8,1
18344,1.4000000000000001,7.685714285714286,4.701141705842848,36.199999999999996,15.8,0
18346,2.254489873901414,13.717997707298432,1.0657193605683837,33.0913259457394,13.5,1
18346,2.254489873901414,13.717997707298432,1.0657193605683837,33.0913259457394,13.5,0
18347,0.9012875536480687,6.1373390557939915,0.0,52.231759656652365,10.9,0
18349,0.0,0.0,0.0,62.903225806451616,0.0,0
18350,3.011001737116387,10.191082802547772,0.0,42.675159235668794,6.2,1
18350,3.011001737116387,10.191082802547772,0.0,42.675159235668794,6.2,0
18351,0.8298755186721992,14.315352697095435,1.834862385321101,41.286307053941904,12.4,0
18352,20.75187969924812,9.022556390977442,5.125,27.29323308270677,12.9,1
18352,20.75187969924812,9.022556390977442,5.125,27.29323308270677,12.9,0
18353,2.082647349357919,6.511359894632861,1.2311227839789889,33.94797497530458,8.3,1
18353,2.082647349357919,6.511359894632861,1.2311227839789889,33.94797497530458,8.3,1
18353,2.082647349357919,6.511359894632861,1.2311227839789889,33.94797497530458,8.3,0
18354,2.127659574468085,0.5910165484633569,0.0,33.451536643026,6.4,0
18355,0.0,9.097801364670206,5.3977272727272725,35.6330553449583,13.9,1
18355,0.0,9.097801364670206,5.3977272727272725,35.6330553449583,13.9,1
18355,0.0,9.097801364670206,5.3977272727272725,35.6330553449583,13.9,0
18356,0.0,0.0,0.0,28.47682119205298,0.0,1
18356,0.0,0.0,0.0,28.47682119205298,0.0,0
18357,0.0,0.0,0.0,39.08629441624365,5.6,0
18360,3.674074074074074,8.825925925925926,4.287444489301574,35.788888888888884,16.7,1
18360,3.674074074074074,8.825925925925926,4.287444489301574,35.788888888888884,16.7,1
18360,3.674074074074074,8.825925925925926,4.287444489301574,35.788888888888884,16.7,1
18360,3.674074074074074,8.825925925925926,4.287444489301574,35.788888888888884,16.7,0
18370,3.1556039173014145,8.37867247007617,7.300884955752212,41.89336235038085,6.4,0
18371,5.200341005967604,5.200341005967604,0.0,27.195225916453538,0.0,0
18372,3.4292035398230087,14.528023598820058,0.0,29.0929203539823,10.1,1
18372,3.4292035398230087,14.528023598820058,0.0,29.0929203539823,10.1,0
18403,0.336228635472121,2.1154384981787615,3.217391304347826,39.57691230036425,10.8,1
18403,0.336228635472121,2.1154384981787615,3.217391304347826,39.57691230036425,10.8,0
18405,0.0,5.689450809956539,4.1060735671514115,39.668115369419205,8.7,0
18407,1.3540659177144558,6.896808273193959,3.2499131039277027,43.15899114649208,18.5,1
18407,1.3540659177144558,6.896808273193959,3.2499131039277027,43.15899114649208,18.5,0
18411,1.935395938394439,2.5668983689973195,1.2652161410907696,39.64835763936214,3.9,1
18411,1.935395938394439,2.5668983689973195,1.2652161410907696,39.64835763936214,3.9,0
18413,11.76470588235294,34.705882352941174,10.294117647058822,64.11764705882354,40.0,0
18414,0.1503194287861706,3.814355505449079,0.9546539379474941,38.46298384066141,8.6,1
18414,0.1503194287861706,3.814355505449079,0.9546539379474941,38.46298384066141,8.6,0
18415,0.0,10.246305418719212,0.6787330316742082,44.926108374384235,1.8,0
18417,0.0,8.02407221664995,0.23923444976076555,42.226680040120364,11.3,0
18419,0.7692307692307693,7.206477732793521,0.6460544531610521,34.89878542510122,10.1,1
18419,0.7692307692307693,7.206477732793521,0.6460544531610521,34.89878542510122,10.1,0
18420,0.0,22.22222222222222,0.0,61.111111111111114,22.2,0
18421,0.5456255879586077,9.350893697083725,0.43252595155709345,37.74223894637817,13.4,1
18421,0.5456255879586077,9.350893697083725,0.43252595155709345,37.74223894637817,13.4,0
18424,0.5018336228527311,10.441999613974136,0.7512152010605391,39.56765103261918,11.4,0
18425,0.0,7.599699021820918,1.5822784810126582,38.60045146726862,12.5,0
18426,1.3488372093023255,8.581395348837209,0.9324009324009324,43.139534883720934,16.0,0
18427,0.0,26.0,0.0,74.0,26.0,0
18428,3.3333333333333335,7.532679738562091,4.0315699658703075,38.98692810457516,9.8,1
18428,3.3333333333333335,7.532679738562091,4.0315699658703075,38.98692810457516,9.8,0
18430,0.0,0.0,0.0,75.0,25.0,0
18431,0.6266711229946524,7.653743315508022,2.1093590006143765,40.83389037433155,17.3,1
18431,0.6266711229946524,7.653743315508022,2.1093590006143765,40.83389037433155,17.3,0
18433,0.9413580246913581,5.910493827160494,0.9498853586636096,39.783950617283956,8.2,1
18433,0.9413580246913581,5.910493827160494,0.9498853586636096,39.783950617283956,8.2,0
18434,0.4452139500371012,7.840712342320059,0.0,39.277764036606484,11.7,1
18434,0.4452139500371012,7.840712342320059,0.0,39.277764036606484,11.7,0
18435,4.0,9.714285714285714,0.0,47.42857142857143,2.5,0
18436,0.9941430332922317,4.400431565967941,0.3932933140136618,38.856350184956845,9.0,0
18437,1.4285714285714286,6.190476190476191,0.0,45.714285714285715,23.0,0
18438,1.4285714285714286,14.537815126050422,4.655493482309125,43.78151260504202,11.3,0
18439,0.0,6.178489702517163,0.0,45.766590389016024,7.8,0
18441,0.0,18.992248062015506,7.317073170731707,51.162790697674424,9.3,0
18443,0.0,3.1067961165048543,0.0,37.66990291262136,0.0,0
18444,0.4754358161648178,5.179368967007636,1.3544018058690745,38.17173317965711,6.7,1
18444,0.4754358161648178,5.179368967007636,1.3544018058690745,38.17173317965711,6.7,1
18444,0.4754358161648178,5.179368967007636,1.3544018058690745,38.17173317965711,6.7,0
18445,0.6984866123399301,9.46837407838572,1.4899211218229622,37.52425300737291,15.2,0
18446,0.6012024048096193,7.8156312625250495,1.1356843992827257,40.051531634697966,10.9,0
18447,1.340282948622487,4.188384214445271,2.504657420823846,42.758749069247955,15.2,1
18447,1.340282948622487,4.188384214445271,2.504657420823846,42.758749069247955,15.2,0
18451,0.0,4.991394148020654,0.0,42.857142857142854,1.5,0
18452,2.8017695386559933,6.425110596165999,6.522781774580336,46.89277438382136,17.5,1
18453,1.188118811881188,9.405940594059405,2.122015915119363,41.584158415841586,14.1,0
18454,0.0,100.0,0.0,100.0,100.0,0
18455,0.0,7.246376811594203,0.0,46.3768115942029,2.9,0
18456,0.0,8.275862068965518,6.280193236714976,43.2183908045977,14.2,1
18456,0.0,8.275862068965518,6.280193236714976,43.2183908045977,14.2,0
18457,0.0,0.0,0.0,41.46341463414634,20.5,0
18458,1.2521739130434784,9.704347826086956,3.34075723830735,40.59130434782608,12.5,0
18459,0.0,0.0,0.0,25.925925925925924,51.9,0
18460,0.0,10.404624277456648,0.0,47.97687861271676,12.1,0
18461,0.0,22.933333333333334,0.0,45.33333333333333,8.3,0
18462,0.0,6.572769953051644,0.0,40.61032863849765,4.2,0
18463,0.0,2.6785714285714284,0.0,38.839285714285715,1.8,0
18464,2.0671834625323,4.7372954349698535,0.9433962264150944,49.784668389319556,3.7,0
18465,1.7923823749066468,7.318894697535475,0.18975332068311196,41.89693801344287,14.9,0
18466,3.7608486017357765,11.98025979919451,1.5892094017094016,30.38742980316524,10.3,1
18466,3.7608486017357765,11.98025979919451,1.5892094017094016,30.38742980316524,10.3,0
18469,0.0,10.784313725490197,0.0,32.84313725490196,13.5,0
18470,0.3033367037411527,7.027300303336704,0.0,42.568250758341755,10.4,0
18471,0.0,1.2364760432766615,0.0,37.403400309119014,0.0,1
18471,0.0,1.2364760432766615,0.0,37.403400309119014,0.0,0
18472,2.5801195002715915,4.657794676806084,1.3395157135497167,21.564367191743617,10.2,0
18473,0.0,7.796101949025487,0.0,34.78260869565217,15.4,1
18473,0.0,7.796101949025487,0.0,34.78260869565217,15.4,0
18503,2.4681528662420384,1.7515923566878981,27.80487804878049,48.2484076433121,38.0,1
18504,3.063859370344622,9.683186016486244,4.761904761904762,41.32485847651207,17.6,1
18504,3.063859370344622,9.683186016486244,4.761904761904762,41.32485847651207,17.6,0
18505,8.01562118623383,11.408347571393703,4.938132733408325,40.268489138393946,22.2,1
18505,8.01562118623383,11.408347571393703,4.938132733408325,40.268489138393946,22.2,0
18507,0.3258655804480652,7.006109979633401,2.665482007996446,42.4643584521385,10.0,1
18507,0.3258655804480652,7.006109979633401,2.665482007996446,42.4643584521385,10.0,0
18508,3.91659399032744,8.451597558075003,4.0586698814546915,39.46721636406882,25.6,1
18508,3.91659399032744,8.451597558075003,4.0586698814546915,39.46721636406882,25.6,0
18509,2.2540381791483113,6.057268722466961,3.812090874085483,33.77386196769457,22.5,1
18510,10.622412271770855,7.418719880540284,8.45654525784349,31.19527591121971,26.4,1
18510,10.622412271770855,7.418719880540284,8.45654525784349,31.19527591121971,26.4,0
18512,0.7097050021376657,5.515177426250535,3.5895508363089648,45.23300555793074,13.6,1
18512,0.7097050021376657,5.515177426250535,3.5895508363089648,45.23300555793074,13.6,0
18517,1.0721424677448665,10.503361802653098,2.743362831858407,38.106487370525166,13.9,1
18517,1.0721424677448665,10.503361802653098,2.743362831858407,38.106487370525166,13.9,0
18518,0.6240822320117474,4.980420949583945,6.007250129466598,46.24326970141948,14.8,1
18518,0.6240822320117474,4.980420949583945,6.007250129466598,46.24326970141948,14.8,0
18519,1.4227204138823022,8.277646044406122,3.628652214891612,43.630092692390605,16.3,1
18602,0.0,2.9315960912052117,1.2738853503184715,35.83061889250814,16.3,0
18603,1.3324416092190554,7.073773021915835,1.5188742461469733,42.128819837431834,14.8,1
18603,1.3324416092190554,7.073773021915835,1.5188742461469733,42.128819837431834,14.8,0
18610,4.39453125,12.3291015625,1.996476805637111,35.6201171875,13.1,1
18610,4.39453125,12.3291015625,1.996476805637111,35.6201171875,13.1,0
18612,0.21488047273704003,3.9054525919957026,0.8084074373484237,33.1614289551437,9.2,1
18612,0.21488047273704003,3.9054525919957026,0.8084074373484237,33.1614289551437,9.2,0
18614,0.4480651731160896,8.10590631364562,1.440922190201729,45.132382892057024,8.7,0
18615,0.6940736785904965,3.897490656700481,2.278177458033573,37.58675920982381,11.7,0
18616,0.0,7.177033492822966,6.643356643356643,41.46730462519936,9.4,0
18617,0.0,4.819277108433735,4.2362002567394095,41.13597246127367,26.7,1
18617,0.0,4.819277108433735,4.2362002567394095,41.13597246127367,26.7,0
18618,0.0,7.862068965517241,0.3418803418803419,42.04137931034483,10.4,1
18618,0.0,7.862068965517241,0.3418803418803419,42.04137931034483,10.4,0
18619,0.7220216606498195,7.2202166064981945,0.0,42.96028880866426,13.7,0
18621,0.884102234367465,6.204790226651664,2.326583369237398,31.683009162514065,5.3,0
18622,0.0,2.0325203252032518,0.0,34.552845528455286,58.5,0
18623,1.3157894736842104,9.064327485380117,0.8123476848090982,38.377192982456144,13.7,0
18624,0.0,11.132075471698114,0.0,42.45283018867924,0.0,0
18625,0.0,8.72210953346856,0.0,41.17647058823529,12.2,0
18626,0.0,2.4029574861367835,0.0,36.96857670979667,2.3,0
18628,0.0,8.333333333333332,0.0,46.92982456140351,11.0,0
18629,0.3134796238244514,7.021943573667712,1.2211668928086838,40.31347962382445,6.2,0
18630,0.28966849050531057,10.524621821692952,2.3603461841070024,39.65239781139363,11.4,0
