,insured,zipcode,uninsured,totalPop,%Insured,%Uninsured,vehicle_none,vehicle_totalpop,%vehicle,foodStamp,%foodstamp,poverty,%poverty,citizen_pop,foreign_pop,%Foreign,urban/rural
2387,10495,14092,535,11399,92.06947977892797,4.693394157382227,95,5244,1.8115942028985508,4785,41.97736643565225,11022.0,96.69269234143346,11399.0,364.0,3.1932625668918324,1
2388,10495,14092,535,11399,92.06947977892797,4.693394157382227,95,5244,1.8115942028985508,4785,41.97736643565225,11022.0,96.69269234143346,11399.0,364.0,3.1932625668918324,0
2389,45831,14094,2789,49463,92.65713765845177,5.638558114145927,764,23725,3.220231822971549,20281,41.00236540444372,48394.0,97.8387885894507,49463.0,529.0,1.0694862826759397,1
2390,45831,14094,2789,49463,92.65713765845177,5.638558114145927,764,23725,3.220231822971549,20281,41.00236540444372,48394.0,97.8387885894507,49463.0,529.0,1.0694862826759397,1
2391,45831,14094,2789,49463,92.65713765845177,5.638558114145927,764,23725,3.220231822971549,20281,41.00236540444372,48394.0,97.8387885894507,49463.0,529.0,1.0694862826759397,0
2392,2525,14098,351,2876,87.79554937413073,12.204450625869264,119,1406,8.463726884779517,1119,38.90820584144645,2863.0,99.54798331015299,2876.0,52.0,1.808066759388039,0
2393,2073,14101,36,2181,95.04814305364512,1.6506189821182942,3,894,0.33557046979865773,707,32.41632278771206,2081.0,95.41494727189362,2181.0,30.0,1.3755158184319118,0
2394,1244,14102,46,1290,96.43410852713178,3.565891472868217,0,665,0.0,447,34.651162790697676,1290.0,100.0,1290.0,16.0,1.2403100775193798,0
2395,9688,14103,676,10601,91.38760494292991,6.376756909725498,171,4549,3.759067927016927,4392,41.4300537685124,10384.0,97.95302329968871,10601.0,162.0,1.52815772096972,1
2396,9688,14103,676,10601,91.38760494292991,6.376756909725498,171,4549,3.759067927016927,4392,41.4300537685124,10384.0,97.95302329968871,10601.0,162.0,1.52815772096972,1
2397,9688,14103,676,10601,91.38760494292991,6.376756909725498,171,4549,3.759067927016927,4392,41.4300537685124,10384.0,97.95302329968871,10601.0,162.0,1.52815772096972,0
2398,9688,14103,676,10601,91.38760494292991,6.376756909725498,171,4549,3.759067927016927,4392,41.4300537685124,10384.0,97.95302329968871,10601.0,162.0,1.52815772096972,0
2399,4051,14105,230,4303,94.14362072972345,5.345108064141297,30,2052,1.461988304093567,1679,39.01928886823146,4253.0,98.83801998605624,4303.0,19.0,0.4415524052986289,1
2400,4051,14105,230,4303,94.14362072972345,5.345108064141297,30,2052,1.461988304093567,1679,39.01928886823146,4253.0,98.83801998605624,4303.0,19.0,0.4415524052986289,1
2401,4051,14105,230,4303,94.14362072972345,5.345108064141297,30,2052,1.461988304093567,1679,39.01928886823146,4253.0,98.83801998605624,4303.0,19.0,0.4415524052986289,1
2402,4051,14105,230,4303,94.14362072972345,5.345108064141297,30,2052,1.461988304093567,1679,39.01928886823146,4253.0,98.83801998605624,4303.0,19.0,0.4415524052986289,0
2403,4051,14105,230,4303,94.14362072972345,5.345108064141297,30,2052,1.461988304093567,1679,39.01928886823146,4253.0,98.83801998605624,4303.0,19.0,0.4415524052986289,0
2404,4051,14105,230,4303,94.14362072972345,5.345108064141297,30,2052,1.461988304093567,1679,39.01928886823146,4253.0,98.83801998605624,4303.0,19.0,0.4415524052986289,0
2405,5160,14108,417,5756,89.64558721334261,7.2446143154968725,31,2394,1.2949039264828737,2156,37.45656706045865,5557.0,96.54273801250869,5756.0,36.0,0.6254343293954135,1
2406,5160,14108,417,5756,89.64558721334261,7.2446143154968725,31,2394,1.2949039264828737,2156,37.45656706045865,5557.0,96.54273801250869,5756.0,36.0,0.6254343293954135,0
2407,1141,14109,25,1174,97.18909710391823,2.1294718909710393,0,0,,0,0.0,0.0,0.0,1174.0,19.0,1.6183986371379897,1
2408,3422,14111,316,3738,91.54628143392188,8.453718566078116,19,1668,1.1390887290167866,1368,36.597110754414125,3680.0,98.44836811128947,3738.0,70.0,1.8726591760299627,0
2409,0,14112,0,0,,,0,0,,0,,0.0,,0.0,0.0,,1
2410,479,14113,81,560,85.53571428571428,14.464285714285715,14,319,4.38871473354232,262,46.785714285714285,560.0,100.0,560.0,18.0,3.214285714285714,0
2411,42851,14120,1913,44864,95.51310627674751,4.263997860199715,484,22353,2.1652574598487897,18691,41.66146576319544,44737.0,99.71692225392297,44864.0,526.0,1.1724322396576319,1
2412,42851,14120,1913,44864,95.51310627674751,4.263997860199715,484,22353,2.1652574598487897,18691,41.66146576319544,44737.0,99.71692225392297,44864.0,526.0,1.1724322396576319,0
2413,3525,14125,273,3798,92.81200631911533,7.187993680884676,21,1867,1.1247991430101767,1457,38.36229594523433,3773.0,99.3417588204318,3798.0,20.0,0.526592943654555,0
2414,3525,14125,273,3798,92.81200631911533,7.187993680884676,21,1867,1.1247991430101767,1457,38.36229594523433,3773.0,99.3417588204318,3798.0,20.0,0.526592943654555,0
2415,505,14126,5,510,99.01960784313727,0.9803921568627451,0,189,0.0,262,51.37254901960784,510.0,100.0,510.0,0.0,0.0,1
2416,505,14126,5,510,99.01960784313727,0.9803921568627451,0,189,0.0,262,51.37254901960784,510.0,100.0,510.0,0.0,0.0,0
2417,29663,14127,516,30578,97.00765256066452,1.6874877362809861,120,15302,0.7842112142203634,11932,39.021518738962655,30198.0,98.75727647328144,30578.0,330.0,1.0792072732029563,1
2418,29663,14127,516,30578,97.00765256066452,1.6874877362809861,120,15302,0.7842112142203634,11932,39.021518738962655,30198.0,98.75727647328144,30578.0,330.0,1.0792072732029563,0
2419,1385,14129,154,1539,89.99350227420403,10.00649772579597,3,535,0.5607476635514018,584,37.94671864847303,1539.0,100.0,1539.0,40.0,2.599090318388564,0
2420,122,14130,6,128,95.3125,4.6875,0,70,0.0,63,49.21875,128.0,100.0,128.0,0.0,0.0,0
2421,5056,14131,326,5382,93.94277220364177,6.057227796358231,84,2792,3.0085959885386817,2120,39.39056112969156,5367.0,99.72129319955407,5382.0,100.0,1.858045336306206,0
2422,5599,14132,562,6171,90.73083778966132,9.107113919948144,58,3102,1.8697614442295292,2394,38.79436071949441,6095.0,98.76843299303192,6171.0,109.0,1.7663263652568466,1
2423,5599,14132,562,6171,90.73083778966132,9.107113919948144,58,3102,1.8697614442295292,2394,38.79436071949441,6095.0,98.76843299303192,6171.0,109.0,1.7663263652568466,0
2424,121,14134,4,125,96.8,3.2,12,61,19.672131147540984,38,30.4,125.0,100.0,125.0,0.0,0.0,0
2425,77,14135,37,114,67.54385964912281,32.45614035087719,0,26,0.0,67,58.77192982456141,114.0,100.0,114.0,0.0,0.0,0
2426,4689,14136,445,5157,90.92495636998254,8.629047896063604,93,2233,4.164800716524854,2018,39.13127787473337,5089.0,98.68140391700602,5157.0,47.0,0.9113825867752569,1
2427,4689,14136,445,5157,90.92495636998254,8.629047896063604,93,2233,4.164800716524854,2018,39.13127787473337,5089.0,98.68140391700602,5157.0,47.0,0.9113825867752569,0
2428,1845,14138,307,2152,85.73420074349443,14.265799256505577,75,909,8.25082508250825,786,36.52416356877323,2152.0,100.0,2152.0,0.0,0.0,0
2429,1845,14138,307,2152,85.73420074349443,14.265799256505577,75,909,8.25082508250825,786,36.52416356877323,2152.0,100.0,2152.0,0.0,0.0,0
2430,2345,14139,72,2417,97.02110053785685,2.978899462143153,0,1259,0.0,973,40.25651634257344,2417.0,100.0,2417.0,44.0,1.8204385601985933,0
2431,6961,14141,298,7424,93.7634698275862,4.014008620689656,18,3277,0.549282880683552,3134,42.21443965517241,7233.0,97.42726293103449,7424.0,63.0,0.8485991379310345,1
2432,6961,14141,298,7424,93.7634698275862,4.014008620689656,18,3277,0.549282880683552,3134,42.21443965517241,7233.0,97.42726293103449,7424.0,63.0,0.8485991379310345,1
2433,6961,14141,298,7424,93.7634698275862,4.014008620689656,18,3277,0.549282880683552,3134,42.21443965517241,7233.0,97.42726293103449,7424.0,63.0,0.8485991379310345,0
2434,6961,14141,298,7424,93.7634698275862,4.014008620689656,18,3277,0.549282880683552,3134,42.21443965517241,7233.0,97.42726293103449,7424.0,63.0,0.8485991379310345,0
2435,1147,14143,61,1208,94.95033112582782,5.049668874172186,0,619,0.0,505,41.8046357615894,1186.0,98.17880794701986,1208.0,3.0,0.24834437086092717,0
2436,1687,14145,57,1744,96.73165137614679,3.268348623853211,0,905,0.0,705,40.424311926605505,1744.0,100.0,1744.0,0.0,0.0,0
2437,1687,14145,57,1744,96.73165137614679,3.268348623853211,0,905,0.0,705,40.424311926605505,1744.0,100.0,1744.0,0.0,0.0,0
2438,39617,14150,1344,41095,96.40345540820051,3.270470860201971,654,20805,3.143475126171593,18684,45.46538508334347,40845.0,99.39165348582553,41095.0,815.0,1.9832096362087845,1
2439,39617,14150,1344,41095,96.40345540820051,3.270470860201971,654,20805,3.143475126171593,18684,45.46538508334347,40845.0,99.39165348582553,41095.0,815.0,1.9832096362087845,0
2440,1662,14167,92,1759,94.48550312677658,5.230244457077885,9,883,1.0192525481313703,740,42.069357589539514,1759.0,100.0,1759.0,9.0,0.511654349061967,0
2441,40,14168,56,96,41.66666666666667,58.333333333333336,0,48,0.0,24,25.0,96.0,100.0,96.0,0.0,0.0,0
2442,201,14169,0,201,100.0,0.0,0,90,0.0,106,52.736318407960205,201.0,100.0,201.0,0.0,0.0,0
2443,2453,14170,202,2655,92.39171374764595,7.608286252354049,9,1382,0.6512301013024602,1059,39.887005649717516,2655.0,100.0,2655.0,26.0,0.9792843691148776,1
2444,2453,14170,202,2655,92.39171374764595,7.608286252354049,9,1382,0.6512301013024602,1059,39.887005649717516,2655.0,100.0,2655.0,26.0,0.9792843691148776,0
2445,1958,14171,96,2054,95.32619279454723,4.673807205452775,0,896,0.0,845,41.139240506329116,2045.0,99.56183057448881,2054.0,25.0,1.2171372930866602,0
2446,2909,14172,90,2999,96.99899966655552,3.0010003334444817,28,1333,2.100525131282821,1273,42.447482494164724,2994.0,99.83327775925308,2999.0,14.0,0.46682227409136384,1
2447,2909,14172,90,2999,96.99899966655552,3.0010003334444817,28,1333,2.100525131282821,1273,42.447482494164724,2994.0,99.83327775925308,2999.0,14.0,0.46682227409136384,0
2448,335,14173,61,396,84.59595959595958,15.404040404040403,26,182,14.285714285714285,211,53.28282828282829,396.0,100.0,396.0,0.0,0.0,1
2449,335,14173,61,396,84.59595959595958,15.404040404040403,26,182,14.285714285714285,211,53.28282828282829,396.0,100.0,396.0,0.0,0.0,0
2450,5153,14174,251,5412,95.21433850702144,4.637841832963784,34,2600,1.3076923076923077,2245,41.481892091648184,5412.0,100.0,5412.0,134.0,2.475979305247598,1
2451,5153,14174,251,5412,95.21433850702144,4.637841832963784,34,2600,1.3076923076923077,2245,41.481892091648184,5412.0,100.0,5412.0,134.0,2.475979305247598,0
2452,10739,14201,794,11711,91.7001110067458,6.7799504739134155,1285,5229,24.574488429910115,5700,48.672188540688246,11403.0,97.36999402271368,11711.0,501.0,4.278029203313125,1
2453,10739,14201,794,11711,91.7001110067458,6.7799504739134155,1285,5229,24.574488429910115,5700,48.672188540688246,11403.0,97.36999402271368,11711.0,501.0,4.278029203313125,0
2454,2823,14202,80,3419,82.56800233986546,2.33986545773618,113,1478,7.645466847090663,1620,47.382275519157645,2846.0,83.24071365896461,3419.0,162.0,4.738227551915765,1
2455,2823,14202,80,3419,82.56800233986546,2.33986545773618,113,1478,7.645466847090663,1620,47.382275519157645,2846.0,83.24071365896461,3419.0,162.0,4.738227551915765,0
2456,1698,14203,91,1807,93.96790260099613,5.0359712230215825,90,783,11.494252873563218,1022,56.55783065855008,1777.0,98.33978970669618,1807.0,59.0,3.26508024349751,1
2457,1698,14203,91,1807,93.96790260099613,5.0359712230215825,90,783,11.494252873563218,1022,56.55783065855008,1777.0,98.33978970669618,1807.0,59.0,3.26508024349751,0
2458,7757,14204,613,8687,89.29434787613675,7.056521238632439,574,2819,20.361830436324936,4091,47.09335789110165,8351.0,96.13215149073328,8687.0,108.0,1.2432370208357315,1
2459,18923,14206,1406,20352,92.97857704402516,6.908411949685535,811,8444,9.604452865940313,8739,42.93926886792453,20252.0,99.50864779874213,20352.0,212.0,1.0416666666666665,1
2460,21408,14207,1975,23383,91.55369285378266,8.446307146217338,1361,7858,17.319928735047085,9420,40.285677629046745,23331.0,99.77761621690972,23383.0,2437.0,10.422101526750204,1
2461,21408,14207,1975,23383,91.55369285378266,8.446307146217338,1361,7858,17.319928735047085,9420,40.285677629046745,23331.0,99.77761621690972,23383.0,2437.0,10.422101526750204,0
2462,10661,14208,694,11514,92.591627583811,6.027444849748133,513,3288,15.602189781021897,4384,38.075386486017024,10336.0,89.76897689768977,11514.0,337.0,2.9268716345318744,1
2463,6944,14209,468,7693,90.2638762511374,6.083452489275965,302,3176,9.5088161209068,3902,50.721435070843626,6965.0,90.5368516833485,7693.0,364.0,4.731574158325751,1
2464,13225,14210,1154,14379,91.97440712149663,8.025592878503375,654,5886,11.11111111111111,5979,41.581472981431254,14324.0,99.61749773975937,14379.0,208.0,1.4465540023645596,1
2465,20299,14211,1674,22017,92.19693872916382,7.603215696961439,1730,7489,23.100547469622114,8969,40.73670345642004,21945.0,99.67297997002316,22017.0,671.0,3.0476450015896805,1
2466,9834,14212,748,10611,92.67741023466213,7.049288474224862,675,3693,18.277822908204712,4651,43.83187258505325,10552.0,99.44397323532183,10611.0,747.0,7.039864291772689,1
2467,22352,14213,1691,24258,92.14279825212301,6.970896199192018,1505,8619,17.461422438798007,8827,36.38799571275456,23818.0,98.18616538873773,24258.0,5121.0,21.110561464259213,1
2468,22352,14213,1691,24258,92.14279825212301,6.970896199192018,1505,8619,17.461422438798007,8827,36.38799571275456,23818.0,98.18616538873773,24258.0,5121.0,21.110561464259213,0
2469,18767,14214,1474,20381,92.08085962415976,7.232226092929689,1071,8818,12.145611249716488,7854,38.535891271282075,19326.0,94.82361022520975,20381.0,1320.0,6.476620381728081,1
2470,36418,14215,2916,39458,92.29560545390035,7.390136347508744,2391,14504,16.48510755653613,16284,41.269197627857466,37977.0,96.24664199908763,39458.0,846.0,2.1440519032895735,1
2471,20471,14216,1686,22171,92.33232601145642,7.604528438049704,876,12386,7.072501211044728,10472,47.23287176942853,22141.0,99.86468810608451,22171.0,538.0,2.4265932975508546,1
2472,21863,14217,781,22815,95.82730659653737,3.423186500109577,483,11916,4.05337361530715,10575,46.35108481262327,22642.0,99.24172693403463,22815.0,291.0,1.2754766600920449,1
2473,17373,14218,1369,18912,91.86230964467005,7.238790186125212,711,8050,8.832298136645962,8022,42.41751269035533,18687.0,98.81027918781726,18912.0,689.0,3.6431895093062607,1
2474,17373,14218,1369,18912,91.86230964467005,7.238790186125212,711,8050,8.832298136645962,8022,42.41751269035533,18687.0,98.81027918781726,18912.0,689.0,3.6431895093062607,0
2475,10830,14219,671,11501,94.1657247195896,5.834275280410399,177,5870,3.0153321976149914,5143,44.71785062168507,11421.0,99.30440831232067,11501.0,210.0,1.8259281801582472,1
2476,10830,14219,671,11501,94.1657247195896,5.834275280410399,177,5870,3.0153321976149914,5143,44.71785062168507,11421.0,99.30440831232067,11501.0,210.0,1.8259281801582472,0
2477,22944,14220,1048,24132,95.07707608155147,4.342781369136416,513,11901,4.310562137635493,9864,40.87518647439085,23920.0,99.12149842532737,24132.0,421.0,1.7445715232885795,1
2478,52455,14221,1273,54603,96.06615021152683,2.331373734043917,696,26447,2.631678451242107,23088,42.28339102247129,53623.0,98.20522681903925,54603.0,2208.0,4.0437338607768805,1
2479,52455,14221,1273,54603,96.06615021152683,2.331373734043917,696,26447,2.631678451242107,23088,42.28339102247129,53623.0,98.20522681903925,54603.0,2208.0,4.0437338607768805,0
2480,13444,14222,698,14377,93.51046810878486,4.854976698894067,572,7765,7.366387636831938,6528,45.40585657647632,12127.0,84.35000347777701,14377.0,564.0,3.9229324615705643,1
2481,22352,14223,759,23111,96.71584959543075,3.2841504045692527,199,11869,1.6766366163956528,9966,43.12232270347454,23008.0,99.5543247804076,23111.0,488.0,2.1115486132144867,1
2482,39057,14224,1341,40660,96.05755041810133,3.2980816527299552,517,20397,2.534686473501005,17587,43.25381210034432,40374.0,99.29660600098377,40660.0,197.0,0.48450565666502704,1
2483,30969,14225,2233,33273,93.07546659453611,6.7111471763892645,522,16647,3.1357001261488557,15072,45.297989360742946,33195.0,99.76557569200253,33273.0,442.0,1.3284044119856941,1
2484,28443,14226,880,29414,96.69885088733257,2.9917726252804786,299,14766,2.0249221183800623,12409,42.187393758074386,28706.0,97.59298293329707,29414.0,2025.0,6.884476779764738,1
2485,21398,14227,951,22657,94.44321843138985,4.197378293684071,346,11372,3.0425606753429477,10698,47.217195568698415,22330.0,98.55673743214017,22657.0,748.0,3.3014079533918874,1
2486,20565,14228,928,21533,95.50457437421632,4.309664236288487,340,10046,3.3844316145729643,8925,41.44801003111503,21325.0,99.034040774625,21533.0,2668.0,12.390284679329401,1
2487,20565,14228,928,21533,95.50457437421632,4.309664236288487,340,10046,3.3844316145729643,8925,41.44801003111503,21325.0,99.034040774625,21533.0,2668.0,12.390284679329401,0
2488,5764,14261,42,5817,99.0888774282276,0.7220216606498195,0,13,0.0,4,0.06876396768093519,13.0,0.22348289496303939,5817.0,723.0,12.429087158329036,1
2489,11776,14301,793,12730,92.50589159465828,6.229379418695994,666,4398,15.143246930422919,5540,43.51924587588374,12525.0,98.38963079340142,12730.0,271.0,2.1288295365278866,1
2490,0,14302,0,48,0.0,0.0,0,0,,0,0.0,0.0,0.0,48.0,0.0,0.0,1
2491,5158,14303,497,5655,91.21131741821397,8.788682581786029,235,2051,11.457825450999511,2591,45.817860300618925,5609.0,99.1865605658709,5655.0,259.0,4.58001768346596,1
2492,5158,14303,497,5655,91.21131741821397,8.788682581786029,235,2051,11.457825450999511,2591,45.817860300618925,5609.0,99.1865605658709,5655.0,259.0,4.58001768346596,0
2493,27479,14304,1736,29409,93.43738311401272,5.90295487775851,455,14089,3.229469799134076,12755,43.371076881226834,29187.0,99.24512904212996,29409.0,447.0,1.5199428746302153,1
2494,27479,14304,1736,29409,93.43738311401272,5.90295487775851,455,14089,3.229469799134076,12755,43.371076881226834,29187.0,99.24512904212996,29409.0,447.0,1.5199428746302153,0
2495,15873,14305,800,16682,95.15046157535068,4.795588058985733,522,6498,8.033240997229916,6636,39.779402949286656,16449.0,98.60328497782041,16682.0,259.0,1.5525716340966311,1
2496,15873,14305,800,16682,95.15046157535068,4.795588058985733,522,6498,8.033240997229916,6636,39.779402949286656,16449.0,98.60328497782041,16682.0,259.0,1.5525716340966311,0
2497,10870,14411,1043,14424,75.36051026067665,7.231003882418192,205,4697,4.364487971045348,4992,34.60898502495841,11846.0,82.12701053799223,14424.0,490.0,3.3971159179145864,1
2498,10870,14411,1043,14424,75.36051026067665,7.231003882418192,205,4697,4.364487971045348,4992,34.60898502495841,11846.0,82.12701053799223,14424.0,490.0,3.3971159179145864,0
2499,6653,14414,354,7046,94.4223673005961,5.024127164348567,270,3866,6.983962752198655,2943,41.768379222253756,6984.0,99.12006812375816,7046.0,130.0,1.8450184501845017,1
2500,6653,14414,354,7046,94.4223673005961,5.024127164348567,270,3866,6.983962752198655,2943,41.768379222253756,6984.0,99.12006812375816,7046.0,130.0,1.8450184501845017,1
2501,6653,14414,354,7046,94.4223673005961,5.024127164348567,270,3866,6.983962752198655,2943,41.768379222253756,6984.0,99.12006812375816,7046.0,130.0,1.8450184501845017,0
2502,6653,14414,354,7046,94.4223673005961,5.024127164348567,270,3866,6.983962752198655,2943,41.768379222253756,6984.0,99.12006812375816,7046.0,130.0,1.8450184501845017,0
2503,131,14415,42,173,75.72254335260115,24.277456647398843,19,135,14.074074074074074,70,40.46242774566474,173.0,100.0,173.0,0.0,0.0,0
2504,3376,14416,174,3550,95.09859154929578,4.901408450704226,23,1748,1.3157894736842104,1459,41.098591549295776,3512.0,98.92957746478874,3550.0,22.0,0.6197183098591549,1
2505,3376,14416,174,3550,95.09859154929578,4.901408450704226,23,1748,1.3157894736842104,1459,41.098591549295776,3512.0,98.92957746478874,3550.0,22.0,0.6197183098591549,1
2506,3376,14416,174,3550,95.09859154929578,4.901408450704226,23,1748,1.3157894736842104,1459,41.098591549295776,3512.0,98.92957746478874,3550.0,22.0,0.6197183098591549,1
2507,3376,14416,174,3550,95.09859154929578,4.901408450704226,23,1748,1.3157894736842104,1459,41.098591549295776,3512.0,98.92957746478874,3550.0,22.0,0.6197183098591549,0
2508,3376,14416,174,3550,95.09859154929578,4.901408450704226,23,1748,1.3157894736842104,1459,41.098591549295776,3512.0,98.92957746478874,3550.0,22.0,0.6197183098591549,0
2509,3376,14416,174,3550,95.09859154929578,4.901408450704226,23,1748,1.3157894736842104,1459,41.098591549295776,3512.0,98.92957746478874,3550.0,22.0,0.6197183098591549,0
2510,1191,14418,148,1339,88.94697535474234,11.053024645257654,22,648,3.3950617283950617,519,38.76026885735623,1317.0,98.35698282300224,1339.0,12.0,0.8961911874533234,0
2511,1191,14418,148,1339,88.94697535474234,11.053024645257654,22,648,3.3950617283950617,519,38.76026885735623,1317.0,98.35698282300224,1339.0,12.0,0.8961911874533234,0
2512,19527,14420,1020,20795,93.90238037989901,4.905025246453475,522,8920,5.85201793721973,7105,34.166867035345035,17952.0,86.32844433758115,20795.0,678.0,3.2603991344073093,1
2513,19527,14420,1020,20795,93.90238037989901,4.905025246453475,522,8920,5.85201793721973,7105,34.166867035345035,17952.0,86.32844433758115,20795.0,678.0,3.2603991344073093,1
2514,19527,14420,1020,20795,93.90238037989901,4.905025246453475,522,8920,5.85201793721973,7105,34.166867035345035,17952.0,86.32844433758115,20795.0,678.0,3.2603991344073093,0
2515,19527,14420,1020,20795,93.90238037989901,4.905025246453475,522,8920,5.85201793721973,7105,34.166867035345035,17952.0,86.32844433758115,20795.0,678.0,3.2603991344073093,0
2516,2303,14422,131,2434,94.61791290057519,5.382087099424815,15,1272,1.179245283018868,913,37.51027115858669,2425.0,99.63023829087922,2434.0,15.0,0.6162695152013147,0
2517,2303,14422,131,2434,94.61791290057519,5.382087099424815,15,1272,1.179245283018868,913,37.51027115858669,2425.0,99.63023829087922,2434.0,15.0,0.6162695152013147,0
2518,4714,14423,102,4816,97.88205980066445,2.117940199335548,14,2387,0.5865102639296188,1870,38.828903654485046,4816.0,100.0,4816.0,106.0,2.200996677740864,0
2519,25264,14424,1508,27330,92.4405415294548,5.517746066593487,321,12797,2.508400406345237,11650,42.62714965239663,26632.0,97.44603000365898,27330.0,394.0,1.441639224295646,1
2520,25264,14424,1508,27330,92.4405415294548,5.517746066593487,321,12797,2.508400406345237,11650,42.62714965239663,26632.0,97.44603000365898,27330.0,394.0,1.441639224295646,1
2521,25264,14424,1508,27330,92.4405415294548,5.517746066593487,321,12797,2.508400406345237,11650,42.62714965239663,26632.0,97.44603000365898,27330.0,394.0,1.441639224295646,0
2522,11147,14425,713,11860,93.98819561551434,6.011804384485666,91,6087,1.4949893215048464,4690,39.54468802698145,11736.0,98.95446880269814,11860.0,363.0,3.06070826306914,1
2523,11147,14425,713,11860,93.98819561551434,6.011804384485666,91,6087,1.4949893215048464,4690,39.54468802698145,11736.0,98.95446880269814,11860.0,363.0,3.06070826306914,0
2524,2052,14427,104,2156,95.17625231910947,4.823747680890538,5,989,0.5055611729019212,864,40.07421150278293,2142.0,99.35064935064936,2156.0,28.0,1.2987012987012987,1
2525,2052,14427,104,2156,95.17625231910947,4.823747680890538,5,989,0.5055611729019212,864,40.07421150278293,2142.0,99.35064935064936,2156.0,28.0,1.2987012987012987,0
2526,7634,14428,197,7837,97.40972310833227,2.5137169835396196,85,4278,1.986909770920991,3198,40.80643103228277,7837.0,100.0,7837.0,97.0,1.2377185147377823,1
2527,7634,14428,197,7837,97.40972310833227,2.5137169835396196,85,4278,1.986909770920991,3198,40.80643103228277,7837.0,100.0,7837.0,97.0,1.2377185147377823,1
2528,7634,14428,197,7837,97.40972310833227,2.5137169835396196,85,4278,1.986909770920991,3198,40.80643103228277,7837.0,100.0,7837.0,97.0,1.2377185147377823,1
2529,7634,14428,197,7837,97.40972310833227,2.5137169835396196,85,4278,1.986909770920991,3198,40.80643103228277,7837.0,100.0,7837.0,97.0,1.2377185147377823,1
2530,7634,14428,197,7837,97.40972310833227,2.5137169835396196,85,4278,1.986909770920991,3198,40.80643103228277,7837.0,100.0,7837.0,97.0,1.2377185147377823,0
2531,7634,14428,197,7837,97.40972310833227,2.5137169835396196,85,4278,1.986909770920991,3198,40.80643103228277,7837.0,100.0,7837.0,97.0,1.2377185147377823,0
2532,5663,14432,391,6237,90.79685746352413,6.269039602372936,36,2998,1.200800533689126,2328,37.325637325637324,6043.0,96.88953022286356,6237.0,107.0,1.7155683822350487,1
2533,5663,14432,391,6237,90.79685746352413,6.269039602372936,36,2998,1.200800533689126,2328,37.325637325637324,6043.0,96.88953022286356,6237.0,107.0,1.7155683822350487,1
2534,5663,14432,391,6237,90.79685746352413,6.269039602372936,36,2998,1.200800533689126,2328,37.325637325637324,6043.0,96.88953022286356,6237.0,107.0,1.7155683822350487,1
2535,5663,14432,391,6237,90.79685746352413,6.269039602372936,36,2998,1.200800533689126,2328,37.325637325637324,6043.0,96.88953022286356,6237.0,107.0,1.7155683822350487,1
2536,5663,14432,391,6237,90.79685746352413,6.269039602372936,36,2998,1.200800533689126,2328,37.325637325637324,6043.0,96.88953022286356,6237.0,107.0,1.7155683822350487,0
2537,5663,14432,391,6237,90.79685746352413,6.269039602372936,36,2998,1.200800533689126,2328,37.325637325637324,6043.0,96.88953022286356,6237.0,107.0,1.7155683822350487,0
2538,3664,14433,711,4375,83.74857142857142,16.251428571428573,82,1732,4.734411085450346,1496,34.19428571428572,4375.0,100.0,4375.0,35.0,0.8,0
2539,3664,14433,711,4375,83.74857142857142,16.251428571428573,82,1732,4.734411085450346,1496,34.19428571428572,4375.0,100.0,4375.0,35.0,0.8,0
2540,2794,14435,116,2910,96.01374570446735,3.9862542955326457,15,1532,0.97911227154047,1227,42.16494845360825,2897.0,99.553264604811,2910.0,23.0,0.7903780068728522,1
2541,2794,14435,116,2910,96.01374570446735,3.9862542955326457,15,1532,0.97911227154047,1227,42.16494845360825,2897.0,99.553264604811,2910.0,23.0,0.7903780068728522,0
2542,9069,14437,530,11484,78.97074190177639,4.615116684082202,105,4185,2.5089605734767026,4065,35.39707419017764,9561.0,83.25496342737722,11484.0,119.0,1.036224312086381,1
2543,9069,14437,530,11484,78.97074190177639,4.615116684082202,105,4185,2.5089605734767026,4065,35.39707419017764,9561.0,83.25496342737722,11484.0,119.0,1.036224312086381,1
2544,9069,14437,530,11484,78.97074190177639,4.615116684082202,105,4185,2.5089605734767026,4065,35.39707419017764,9561.0,83.25496342737722,11484.0,119.0,1.036224312086381,1
2545,9069,14437,530,11484,78.97074190177639,4.615116684082202,105,4185,2.5089605734767026,4065,35.39707419017764,9561.0,83.25496342737722,11484.0,119.0,1.036224312086381,0
2546,9069,14437,530,11484,78.97074190177639,4.615116684082202,105,4185,2.5089605734767026,4065,35.39707419017764,9561.0,83.25496342737722,11484.0,119.0,1.036224312086381,0
2547,9069,14437,530,11484,78.97074190177639,4.615116684082202,105,4185,2.5089605734767026,4065,35.39707419017764,9561.0,83.25496342737722,11484.0,119.0,1.036224312086381,0
2548,387,14441,70,457,84.68271334792122,15.317286652078774,0,217,0.0,164,35.886214442013134,457.0,100.0,457.0,66.0,14.442013129102845,1
2549,387,14441,70,457,84.68271334792122,15.317286652078774,0,217,0.0,164,35.886214442013134,457.0,100.0,457.0,66.0,14.442013129102845,0
2550,7368,14445,602,7978,92.35397342692404,7.545750814740535,153,4456,3.433572710951526,3530,44.24667836550514,7967.0,99.8621208322888,7978.0,145.0,1.817498119829531,1
